Timestamp Time cx cy vx vy area ratio da_dt cx_ cy_ vx_ vy_ area_ dir label ID
1636236148360538127 2021-11-06T23:02:28.360538 500.174 418.025 -0.192473 -1.5979 5732.19 0.588669 239.158 499.981 416.427 -0.192473 -1.5979 5971.34 -2 CAR 4
1636236148360629777 2021-11-06T23:02:28.360630 254.772 193.393 6.68314 -11.3188 4611.61 0.670451 72.3814 261.455 182.074 6.68314 -11.3188 4683.99 -2 CAR 6
1636236148360724763 2021-11-06T23:02:28.360725 367.347 295.568 2.88069 11.5056 10576.6 0.496502 272.883 370.228 307.073 2.88069 11.5056 10849.5 2 CAR 44
1636236148360811737 2021-11-06T23:02:28.360812 112.182 244.276 3.69164 4.85943 101274 0.42545 4077.56 115.873 249.135 3.69164 4.85943 105352 2 CAR 70
1636236148360889731 2021-11-06T23:02:28.360889 619.262 431.651 3.36766 -1.029 8268.74 0.580448 381.006 622.63 430.622 3.36766 -1.029 8649.74 -2 CAR 270
1636236148360919156 2021-11-06T23:02:28.360919 323.71 11.9442 1.98848 0.583531 361.889 1.31624 4.84924 325.698 12.5278 1.98848 0.583531 366.738 2 CAR 444
1636236148361007148 2021-11-06T23:02:28.361007 201.027 453.238 0.274297 -1.86465 1660.04 0.996335 143.856 201.301 451.374 0.274297 -1.86465 1803.89 -2 CAR 446
1636236148361123682 2021-11-06T23:02:28.361123 442.364 246.091 4.1598 -17.5837 11478.6 0.155982 794.066 446.524 228.508 4.1598 -17.5837 12272.6 -2 CAR 479
1636236148361236224 2021-11-06T23:02:28.361236 487.503 291.185 5.06104 -27.0896 2300.78 0.40072 286.29 492.564 264.096 5.06104 -27.0896 2587.07 -2 CAR 557
1636236148400223613 2021-11-06T23:02:28.400226 203.495 351.533 0.988719 -6.72479 8547.33 0.495642 357.631 204.483 344.808 0.988719 -6.72479 8904.96 -2 CAR 2
1636236148400378554 2021-11-06T23:02:28.400379 323.606 432.767 1.34075 -2.43347 457.367 1.36963 -2.81256 324.947 430.334 1.34075 -2.43347 454.554 -2 CAR 3
1636236148400555997 2021-11-06T23:02:28.400556 524.55 311.414 1.48624 5.51165 56780.6 0.59389 2054.02 526.036 316.926 1.48624 5.51165 58834.6 2 CAR 5
1636236148400690099 2021-11-06T23:02:28.400690 254.622 197.059 6.05677 -9.94535 5039.77 0.667472 87.9367 260.678 187.113 6.05677 -9.94535 5127.71 -2 CAR 6
1636236148400825661 2021-11-06T23:02:28.400826 363.543 306.372 2.26783 11.4413 10337.9 0.502525 250.675 365.811 317.813 2.26783 11.4413 10588.5 2 CAR 44
1636236148400942532 2021-11-06T23:02:28.400942 114.605 242.949 3.57949 4.31256 106959 0.441978 4150.88 118.184 247.261 3.57949 4.31256 111110 2 CAR 70
1636236148401054210 2021-11-06T23:02:28.401054 618.089 419.237 2.93572 -2.11191 7620.59 0.508918 307.344 621.025 417.125 2.93572 -2.11191 7927.94 -2 CAR 270
1636236148401096666 2021-11-06T23:02:28.401096 321.783 14.2265 1.56089 0.769043 559.649 1.16445 22.5552 323.344 14.9955 1.56089 0.769043 582.204 2 CAR 444
1636236148401225336 2021-11-06T23:02:28.401225 199.104 452.456 0.015039 -1.73692 2440.52 1.04939 209.77 199.119 450.719 0.015039 -1.73692 2650.29 -2 CAR 446
1636236148401399076 2021-11-06T23:02:28.401399 436.819 265.589 2.94895 -12.9575 12516.4 0.136342 821.627 439.768 252.631 2.94895 -12.9575 13338 -2 CAR 479
1636236148401457432 2021-11-06T23:02:28.401457 519.803 26.4955 4.59214 1.89953 3344.42 1.46946 276.109 524.395 28.395 4.59214 1.89953 3620.53 2 CAR 605
1636236148401506579 2021-11-06T23:02:28.401506 436.994 24.9653 0.385126 2.1182 639.219 0.588235 66.3421 437.379 27.0835 0.385126 2.1182 705.561 2 CAR 691
1636236148438483121 2021-11-06T23:02:28.438485 202.86 351.469 0.840098 -6.11482 8791.89 0.479229 352.82 203.7 345.354 0.840098 -6.11482 9144.71 -2 CAR 2
1636236148438589334 2021-11-06T23:02:28.438589 324.302 432.15 1.28518 -2.27697 386.589 1.28422 -5.63728 325.587 429.873 1.28518 -2.27697 380.951 -2 CAR 3
1636236148438754849 2021-11-06T23:02:28.438755 522.606 319.019 1.19 5.69248 53172.5 0.540839 1817.34 523.796 324.712 1.19 5.69248 54989.8 2 CAR 5
1636236148438924192 2021-11-06T23:02:28.438924 254.354 198.802 5.47845 -8.87654 5342.76 0.665323 96.9627 259.832 189.926 5.47845 -8.87654 5439.73 -2 CAR 6
1636236148439027619 2021-11-06T23:02:28.439027 362.013 310.093 1.92072 10.7357 10159 0.506921 232.775 363.934 320.829 1.92072 10.7357 10391.8 2 CAR 44
1636236148439130708 2021-11-06T23:02:28.439131 115.438 242.495 3.33067 3.88076 110528 0.451966 4125.45 118.769 246.376 3.33067 3.88076 114654 2 CAR 70
1636236148439211710 2021-11-06T23:02:28.439211 617.711 415.064 2.61602 -2.31076 7308.02 0.465775 265.731 620.327 412.753 2.61602 -2.31076 7573.75 -2 CAR 270
1636236148439243190 2021-11-06T23:02:28.439243 321.124 14.9985 1.32312 0.769361 661.326 1.0738 29.3293 322.448 15.7679 1.32312 0.769361 690.656 2 CAR 444
1636236148439381401 2021-11-06T23:02:28.439381 198.378 452.231 -0.0684445 -1.56681 2946.19 1.08685 237.896 198.309 450.664 -0.0684445 -1.56681 3184.08 -2 CAR 446
1636236148439568886 2021-11-06T23:02:28.439569 434.602 273.492 2.34117 -10.5031 13176.4 0.122193 805.013 436.943 262.989 2.34117 -10.5031 13981.4 -2 CAR 479
1636236148439675612 2021-11-06T23:02:28.439675 510.929 131.385 6.76993 -40.6569 7572.46 0.699468 841.688 517.698 90.7278 6.76993 -40.6569 8414.15 -2 CAR 557
1636236148439716575 2021-11-06T23:02:28.439716 520.678 28.8118 4.09954 1.95477 4644.25 1.55179 403.066 524.777 30.7666 4.09954 1.95477 5047.31 2 CAR 605
1636236148439751636 2021-11-06T23:02:28.439751 437.103 25.5683 0.33584 1.84712 669.188 0.497913 60.4811 437.439 27.4154 0.33584 1.84712 729.669 2 CAR 691
1636236148497538041 2021-11-06T23:02:28.497540 203.243 328.133 0.798282 -7.68804 7364.49 0.569922 279.996 204.041 320.445 0.798282 -7.68804 7644.48 -2 CAR 2
1636236148497680205 2021-11-06T23:02:28.497680 512.6 396.153 0.866517 -2.98882 3679.82 0.708789 128.016 513.466 393.164 0.866517 -2.98882 3807.83 -2 CAR 4
1636236148497843705 2021-11-06T23:02:28.497844 500.952 325.558 -0.859524 5.76835 38253.6 0.398338 1144.25 500.093 331.326 -0.859524 5.76835 39397.8 2 CAR 5
1636236148497974137 2021-11-06T23:02:28.497974 249.487 189.321 4.53469 -8.93172 4378 0.627155 54.1111 254.022 180.389 4.53469 -8.93172 4432.11 -2 CAR 6
1636236148498104966 2021-11-06T23:02:28.498105 365.284 322.901 2.04381 10.9246 10470 0.512661 235.909 367.328 333.826 2.04381 10.9246 10705.9 2 CAR 44
1636236148498243919 2021-11-06T23:02:28.498244 84.9242 288.625 0.241281 7.73732 92037.1 0.436035 3175.65 85.1655 296.362 0.241281 7.73732 95212.7 2 CAR 70
1636236148498373847 2021-11-06T23:02:28.498374 83.6755 94.7265 -3.56305 3.30692 2220.04 0.636682 92.4544 80.1124 98.0334 -3.56305 3.30692 2312.49 2 CAR 179
1636236148498468448 2021-11-06T23:02:28.498468 74.8773 52.8566 3.38467 1.747 3703.01 0.898755 139.517 78.262 54.6036 3.38467 1.747 3842.52 2 CAR 189
1636236148498566571 2021-11-06T23:02:28.498566 620.112 426.034 2.59538 -1.03285 6207.89 0.451166 179.421 622.708 425.001 2.59538 -1.03285 6387.31 -2 CAR 270
1636236148498697619 2021-11-06T23:02:28.498697 129.722 98.9062 -3.72216 5.41982 3560.85 0.847152 225.027 126 104.326 -3.72216 5.41982 3785.88 2 CAR 409
1636236148498823113 2021-11-06T23:02:28.498823 199.426 452.208 0.0523987 -1.39986 3491.49 1.16936 264.85 199.479 450.808 0.0523987 -1.39986 3756.34 -2 CAR 446
1636236148498996670 2021-11-06T23:02:28.498997 437.643 284.198 2.41968 -8.12476 12810.7 0.110304 694.873 440.063 276.073 2.41968 -8.12476 13505.6 -2 CAR 479
1636236148499127117 2021-11-06T23:02:28.499127 206.544 389.838 -3.73566 -11.0964 3301.15 1.06562 415.704 202.808 378.742 -3.73566 -11.0964 3716.85 -2 CAR 654
1636236148499172039 2021-11-06T23:02:28.499172 587.358 11.4994 0.755035 -0.262328 246.299 1.01262 1.25021 588.113 11.237 0.755035 -0.262328 247.55 -2 CAR 661
1636236148499216548 2021-11-06T23:02:28.499216 52.9286 5.9597 1.09901 -1.49323 229.398 1.13691 0.0647898 54.0276 4.46647 1.09901 -1.49323 229.462 -2 CAR 690
1636236148499271512 2021-11-06T23:02:28.499271 440.584 25.7502 0.849307 1.57519 500.164 0.62212 26.4665 441.433 27.3253 0.849307 1.57519 526.63 2 CAR 691
1636236148499408230 2021-11-06T23:02:28.499408 570.983 465.992 0.622095 0.311047 478.868 0.72143 -28.1763 571.605 466.303 0.622095 0.311047 450.692 2 CAR 769
1636236148527833454 2021-11-06T23:02:28.527835 203.361 341.716 0.736279 -5.74908 6881.36 0.491695 249.939 204.097 335.967 0.736279 -5.74908 7131.29 -2 CAR 2
1636236148528064125 2021-11-06T23:02:28.528064 369.074 331.326 2.2027 10.6971 10306.1 0.503452 220.473 371.276 342.023 2.2027 10.6971 10526.6 2 CAR 44
1636236148528197614 2021-11-06T23:02:28.528197 67.1817 52.8296 2.41307 1.59144 3296.41 0.919833 112.847 69.5948 54.421 2.41307 1.59144 3409.26 2 CAR 189
1636236148528428696 2021-11-06T23:02:28.528428 62.6408 423.484 1.49305 -1.24432 13934.9 1.05823 622.056 64.1338 422.24 1.49305 -1.24432 14557 -2 CAR 299
1636236148528694297 2021-11-06T23:02:28.528694 126 104.103 -3.72217 5.3986 2537.11 0.840667 139.333 122.278 109.501 -3.72217 5.3986 2676.44 2 CAR 409
1636236148528945236 2021-11-06T23:02:28.528945 203.119 452.253 0.433389 -1.24858 3502.93 1.1334 244.261 203.552 451.004 0.433389 -1.24858 3747.19 -2 CAR 446
1636236148529006546 2021-11-06T23:02:28.529006 512.433 26.6396 2.22078 1.2599 3973.75 1.3475 252.928 514.654 27.8995 2.22078 1.2599 4226.67 2 CAR 605
1636236148529041034 2021-11-06T23:02:28.529041 559.086 13.0973 -3.17624 -0.0103877 478.35 1.01913 30.5988 555.91 13.0869 -3.17624 -0.0103877 508.949 -1 CAR 661
1636236148529075394 2021-11-06T23:02:28.529075 54.008 6.26179 1.09621 -1.23611 249.473 1.21282 2.74965 55.1043 5.02567 1.09621 -1.23611 252.223 -2 CAR 690
1636236148529199022 2021-11-06T23:02:28.529199 560.54 450.163 -2.29155 -3.93867 316.876 0.798252 -59.6303 558.249 446.225 -2.29155 -3.93867 257.246 -2 CAR 769
1636236148565171302 2021-11-06T23:02:28.565174 220.366 258.898 2.21658 -12.7613 7850.52 0.531666 277.254 222.583 246.137 2.21658 -12.7613 8127.78 -2 CAR 2
1636236148565301304 2021-11-06T23:02:28.565301 335.55 437.592 1.9037 -1.25005 625.489 1.04468 3.86617 337.453 436.342 1.9037 -1.25005 629.355 -2 CAR 3
1636236148565461330 2021-11-06T23:02:28.565461 524.471 262.308 1.354 -0.790702 64931.5 0.415787 2056.06 525.825 261.518 1.354 -0.790702 66987.5 -2 CAR 5
1636236148565577858 2021-11-06T23:02:28.565578 271.99 195.748 5.71199 -6.80283 3540.25 0.516122 18.6585 277.702 188.946 5.71199 -6.80283 3558.91 -2 CAR 6
1636236148565697888 2021-11-06T23:02:28.565698 367.83 341.355 1.8895 10.6364 11065.1 0.497454 240.535 369.719 351.991 1.8895 10.6364 11305.6 2 CAR 44
1636236148565793825 2021-11-06T23:02:28.565794 82.7826 254.726 0.0104876 3.39483 91191.7 0.405813 2895.73 82.7931 258.121 0.0104876 3.39483 94087.5 2 CAR 70
1636236148565834630 2021-11-06T23:02:28.565834 326.699 12.8393 1.47242 0.353706 722.443 1.12448 27.4477 328.171 13.193 1.47242 0.353706 749.891 2 CAR 444
1636236148565968604 2021-11-06T23:02:28.565969 219.984 375.997 -1.23118 -10.0962 16267.5 0.882145 1752.3 218.753 365.901 -1.23118 -10.0962 18019.8 -2 CAR 654
1636236148604619961 2021-11-06T23:02:28.604623 230.694 223.184 2.95348 -14.8466 8007.8 0.554494 272.854 233.648 208.337 2.95348 -14.8466 8280.66 -2 CAR 2
1636236148604773822 2021-11-06T23:02:28.604774 342.557 429.348 2.35011 -1.86179 489.077 1.07398 -1.1697 344.907 427.487 2.35011 -1.86179 487.907 -2 CAR 3
1636236148604903949 2021-11-06T23:02:28.604904 587.441 407.237 6.82138 -1.33607 6785.9 0.679372 226.065 594.262 405.901 6.82138 -1.33607 7011.96 -2 CAR 4
1636236148605098020 2021-11-06T23:02:28.605098 521.262 247.13 0.946358 -2.07583 59675.4 0.349452 1791.92 522.208 245.054 0.946358 -2.07583 61467.3 -2 CAR 5
1636236148605233764 2021-11-06T23:02:28.605234 278.57 199.011 5.78929 -5.90642 3122.33 0.459655 2.85653 284.359 193.104 5.78929 -5.90642 3125.18 -2 CAR 6
1636236148605375645 2021-11-06T23:02:28.605376 373.169 340.892 2.20254 9.62918 11586.6 0.500756 250.649 375.371 350.522 2.20254 9.62918 11837.3 2 CAR 44
1636236148605463408 2021-11-06T23:02:28.605463 82.9315 246.003 0.0228503 2.31197 89391.3 0.388475 2719.52 82.9543 248.315 0.0228503 2.31197 92110.8 2 CAR 70
1636236148605510427 2021-11-06T23:02:28.605510 329.414 11.7026 1.59017 0.212535 725.556 1.18255 25.844 331.004 11.9152 1.59017 0.212535 751.4 2 CAR 444
1636236148605705616 2021-11-06T23:02:28.605706 454.26 243.108 3.30875 -9.71292 16550.7 0.0989827 817.804 457.569 233.395 3.30875 -9.71292 17368.5 -2 CAR 479
1636236148605860206 2021-11-06T23:02:28.605860 589.828 150.371 11.8101 -22.9925 23639.7 0.502305 1902.17 601.639 127.378 11.8101 -22.9925 25541.9 -2 CAR 557
1636236148606022865 2021-11-06T23:02:28.606023 216.873 376.893 -1.44865 -8.82431 16670.3 0.723361 1616.22 215.425 368.068 -1.44865 -8.82431 18286.5 -2 CAR 654
1636236148606166449 2021-11-06T23:02:28.606166 318.47 472.059 6.88218 -0.764687 486.438 2.45581 26.4855 325.353 471.294 6.88218 -0.764687 512.924 -2 CAR 873
1636236148646951130 2021-11-06T23:02:28.646953 251.514 202.238 4.57455 -15.4 7326.55 0.553842 239.027 256.089 186.838 4.57455 -15.4 7565.57 -2 CAR 2
1636236148647091890 2021-11-06T23:02:28.647092 343.656 425.2 2.23787 -2.06704 445.282 1.05172 -2.65079 345.894 423.133 2.23787 -2.06704 442.631 -2 CAR 3
1636236148647219819 2021-11-06T23:02:28.647220 551.448 405.291 3.09162 -1.38917 11298.1 0.720827 375.474 554.54 403.902 3.09162 -1.38917 11673.6 -2 CAR 4
1636236148647393030 2021-11-06T23:02:28.647393 527.968 220.122 1.46677 -4.32826 46756.9 0.490215 1277.73 529.435 215.794 1.46677 -4.32826 48034.7 -2 CAR 5
1636236148647527647 2021-11-06T23:02:28.647527 375.129 352.14 2.18057 9.77592 11367.1 0.517562 234.278 377.309 361.916 2.18057 9.77592 11601.4 2 CAR 44
1636236148647646216 2021-11-06T23:02:28.647646 105.26 242.867 2.03749 1.81991 98694.6 0.417335 2958.18 107.298 244.687 2.03749 1.81991 101653 2 CAR 70
1636236148647690110 2021-11-06T23:02:28.647690 330.343 10.6541 1.52706 0.0921638 653.033 1.18773 19.7202 331.87 10.7463 1.52706 0.0921638 672.753 1 CAR 444
1636236148647821078 2021-11-06T23:02:28.647821 216.673 448.081 1.55072 -1.28745 4108.58 1.08487 235.867 218.224 446.793 1.55072 -1.28745 4344.45 -2 CAR 446
1636236148647985763 2021-11-06T23:02:28.647986 454.461 350.141 3.0097 1.51932 12273.9 0.135657 464.538 457.47 351.66 3.0097 1.51932 12738.4 2 CAR 479
1636236148648101171 2021-11-06T23:02:28.648101 544.829 103.057 6.15334 -25.4142 17710.2 0.703986 1292.34 550.982 77.6431 6.15334 -25.4142 19002.6 -2 CAR 557
1636236148648155588 2021-11-06T23:02:28.648155 519.864 24.1131 2.29532 0.648475 4506.77 1.58429 235.051 522.16 24.7616 2.29532 0.648475 4741.82 2 CAR 605
1636236148648306456 2021-11-06T23:02:28.648306 218.466 349.408 -1.10857 -10.9105 14793.1 0.62358 1291.06 217.358 338.497 -1.10857 -10.9105 16084.2 -2 CAR 654
1636236148648443464 2021-11-06T23:02:28.648443 355.018 473.982 -0.446528 0.446528 505.15 2.20895 118.574 354.571 474.429 -0.446528 0.446528 623.723 2 CAR 872
1636236148648577673 2021-11-06T23:02:28.648577 317.43 471.045 2.8296 -0.89215 545.075 2.2165 40.049 320.26 470.153 2.8296 -0.89215 585.124 -2 CAR 873
1636236148682340553 2021-11-06T23:02:28.682342 346.617 421.086 2.30332 -2.25239 429.137 1.03692 -3.10523 348.92 418.833 2.30332 -2.25239 426.032 -2 CAR 3
1636236148682498193 2021-11-06T23:02:28.682498 535.685 231.611 2.03351 -2.89398 63133.2 0.470821 1789.04 537.718 228.717 2.03351 -2.89398 64922.2 -2 CAR 5
1636236148682599967 2021-11-06T23:02:28.682600 318.553 168.547 8.25997 -7.52873 2307.56 0.628093 -24.9436 326.813 161.018 8.25997 -7.52873 2282.62 -2 CAR 6
1636236148682706390 2021-11-06T23:02:28.682706 376.454 358.052 2.10312 9.42594 11276.2 0.538208 223.312 378.557 367.478 2.10312 9.42594 11499.5 2 CAR 44
1636236148682797391 2021-11-06T23:02:28.682797 114.944 241.625 2.73052 1.54232 105531 0.439174 3094.18 117.675 243.167 2.73052 1.54232 108626 2 CAR 70
1636236148682831840 2021-11-06T23:02:28.682832 329.333 8.2908 1.28578 -0.141394 540.875 1.21017 11.9444 330.619 8.14941 1.28578 -0.141394 552.82 -2 CAR 444
1636236148682960564 2021-11-06T23:02:28.682960 224.392 318.339 -0.348767 -13.0879 27085 0.55612 2240.83 224.043 305.251 -0.348767 -13.0879 29325.8 -2 CAR 654
1636236148683072040 2021-11-06T23:02:28.683072 344.659 469.36 -3.90055 -1.31977 1372.17 2.58364 345.567 340.759 468.04 -3.90055 -1.31977 1717.73 -2 CAR 872
1636236148725499732 2021-11-06T23:02:28.725501 254.763 181.879 4.05947 -14.4884 5860.29 0.498154 174.394 258.823 167.391 4.05947 -14.4884 6034.69 -2 CAR 2
1636236148725619310 2021-11-06T23:02:28.725619 586.452 372.039 5.59999 -4.04148 7972.11 0.780017 241.904 592.052 367.997 5.59999 -4.04148 8214.02 -2 CAR 4
1636236148725835013 2021-11-06T23:02:28.725835 516.347 285.077 0.0944686 2.21955 47683.1 0.36136 1222.82 516.441 287.297 0.0944686 2.21955 48905.9 2 CAR 5
1636236148725936642 2021-11-06T23:02:28.725936 322.258 156.326 7.85593 -7.94492 1599.55 0.760296 -47.3798 330.114 148.381 7.85593 -7.94492 1552.17 -2 CAR 6
1636236148726042927 2021-11-06T23:02:28.726043 380.806 363.9 2.30662 9.10213 10933.9 0.530844 204.814 383.112 373.002 2.30662 9.10213 11138.7 2 CAR 44
1636236148726213597 2021-11-06T23:02:28.726214 93.7191 241.098 0.558104 1.35473 99434.2 0.411844 2782.01 94.2772 242.453 0.558104 1.35473 102216 2 CAR 70
1636236148726336222 2021-11-06T23:02:28.726336 214.461 453.737 1.07281 -0.547183 3367.6 0.994188 164.813 215.534 453.19 1.07281 -0.547183 3532.41 -2 CAR 446
1636236148726503803 2021-11-06T23:02:28.726504 451.587 265.508 2.18716 -6.58993 11449.8 0.102925 357.254 453.774 258.918 2.18716 -6.58993 11807.1 -2 CAR 479
1636236148726561518 2021-11-06T23:02:28.726561 591.208 57.4885 9.41082 -24.9114 12729.1 0.776849 773.561 600.619 32.5771 9.41082 -24.9114 13502.6 -2 CAR 557
1636236148726701085 2021-11-06T23:02:28.726701 509.139 69.962 0.854777 4.83868 5138.31 1.10374 246.172 509.993 74.8007 0.854777 4.83868 5384.48 2 CAR 605
1636236148726852593 2021-11-06T23:02:28.726853 219.4 306.404 -0.835044 -12.9672 19978 0.579921 1489.59 218.565 293.437 -0.835044 -12.9672 21467.6 -2 CAR 654
1636236148726898808 2021-11-06T23:02:28.726899 568.676 8.42185 -0.837902 -0.434839 584.086 1.53183 26.777 567.838 7.98701 -0.837902 -0.434839 610.863 -2 CAR 661
1636236148727028769 2021-11-06T23:02:28.727029 357.953 471.71 0.817669 -0.312856 1001.15 2.49231 164.209 358.771 471.397 0.817669 -0.312856 1165.35 -2 CAR 872
1636236148727157573 2021-11-06T23:02:28.727157 320.343 467.251 2.09269 -1.43139 681.536 1.83844 54.2437 322.436 465.82 2.09269 -1.43139 735.78 -2 CAR 873
1636236148727203369 2021-11-06T23:02:28.727203 212.078 5.05824 -3.80792 -2.85594 402.855 2.13501 38.8784 208.27 2.2023 -3.80792 -2.85594 441.734 -2 CAR 882
1636236148727379733 2021-11-06T23:02:28.727380 271.983 471.025 0.622095 -0.933142 268.464 1.22266 25.7612 272.605 470.092 0.622095 -0.933142 294.225 -2 CAR 883
1636236148727475641 2021-11-06T23:02:28.727475 629.982 456.107 0.446528 -2.67917 538.665 0.677504 -96.8529 630.429 453.428 0.446528 -2.67917 441.812 -2 CAR 893
1636236148762667981 2021-11-06T23:02:28.762669 263.62 182.504 4.48543 -13.1466 5925.33 0.537609 170.867 268.106 169.357 4.48543 -13.1466 6096.2 -2 CAR 2
1636236148762768377 2021-11-06T23:02:28.762768 600.041 367.999 6.31128 -4.0413 5577.38 0.751879 158.013 606.352 363.958 6.31128 -4.0413 5735.39 -2 CAR 4
1636236148762899187 2021-11-06T23:02:28.762899 535.748 256.404 1.84527 -0.581894 53079.2 0.337233 1355.9 537.593 255.822 1.84527 -0.581894 54435.1 -2 CAR 5
1636236148763012880 2021-11-06T23:02:28.763013 327.42 155.336 7.61382 -7.32006 1356.12 0.819718 -53.6301 335.033 148.016 7.61382 -7.32006 1302.49 -2 CAR 6
1636236148763123836 2021-11-06T23:02:28.763124 381.08 369.735 2.12276 8.80661 10679.7 0.529515 190.245 383.203 378.542 2.12276 8.80661 10870 2 CAR 44
1636236148763205437 2021-11-06T23:02:28.763205 88.8709 204.927 0.0680549 -2.04675 85585.1 0.39242 2234.31 88.939 202.881 0.0680549 -2.04675 87819.4 -2 CAR 70
1636236148763327073 2021-11-06T23:02:28.763327 133.68 77.7254 6.26601 2.72816 4115.01 0.809601 118.243 139.946 80.4536 6.26601 2.72816 4233.25 2 CAR 189
1636236148763515107 2021-11-06T23:02:28.763515 70.1173 416.928 1.38314 -1.17685 17649.2 1.08529 621.24 71.5004 415.751 1.38314 -1.17685 18270.4 -2 CAR 299
1636236148763617053 2021-11-06T23:02:28.763617 130.812 182.307 -1.65041 8.89514 3833 0.682998 162.222 129.162 191.203 -1.65041 8.89514 3995.22 2 CAR 409
1636236148763712387 2021-11-06T23:02:28.763712 221.217 447.02 1.5952 -1.11423 3809.98 0.94717 180.212 222.813 445.906 1.5952 -1.11423 3990.19 -2 CAR 446
1636236148763841745 2021-11-06T23:02:28.763842 449.902 246.23 1.82563 -7.77434 10810.2 0.0835494 299.637 451.727 238.456 1.82563 -7.77434 11109.9 -2 CAR 479
1636236148763878436 2021-11-06T23:02:28.763878 619.016 32.1894 11.1777 -24.9486 8859.63 0.649333 473.309 630.194 7.24073 11.1777 -24.9486 9332.94 -2 CAR 557
1636236148763991565 2021-11-06T23:02:28.763991 220.825 324.079 -0.604485 -9.84207 16882.9 0.538991 1145.55 220.221 314.237 -0.604485 -9.84207 18028.5 -2 CAR 654
1636236148764091100 2021-11-06T23:02:28.764091 359.649 470.399 1.01423 -0.536182 939.476 2.29221 115.49 360.663 469.863 1.01423 -0.536182 1054.97 -2 CAR 872
1636236148764189713 2021-11-06T23:02:28.764189 319.922 465.952 1.54122 -1.40249 778.019 1.61453 63.1287 321.464 464.549 1.54122 -1.40249 841.148 -2 CAR 873
1636236148764231082 2021-11-06T23:02:28.764231 214.724 19.0556 -2.43745 0.722807 577.776 2.19343 64.9099 212.286 19.7784 -2.43745 0.722807 642.686 2 CAR 882
1636236148764334319 2021-11-06T23:02:28.764334 271.389 469.265 0.301852 -1.151 334.095 1.07577 35.1328 271.691 468.114 0.301852 -1.151 369.228 -2 CAR 883
1636236148764390063 2021-11-06T23:02:28.764390 628.514 450.725 -0.220757 -3.62102 576.411 0.726734 -56.0307 628.293 447.104 -0.220757 -3.62102 520.38 -2 CAR 893
1636236148804727290 2021-11-06T23:02:28.804729 264.762 173.053 4.18505 -12.8147 4915.83 0.572598 133.902 268.947 160.238 4.18505 -12.8147 5049.74 -2 CAR 2
1636236148804855380 2021-11-06T23:02:28.804855 618.569 372.502 7.41346 -3.27043 4604.77 0.643946 123.035 625.982 369.232 7.41346 -3.27043 4727.81 -2 CAR 4
1636236148805266554 2021-11-06T23:02:28.805267 524.143 295.127 0.626484 2.97965 41306 0.271399 949.046 524.769 298.107 0.626484 2.97965 42255.1 2 CAR 5
1636236148805537273 2021-11-06T23:02:28.805537 331.092 150.619 7.25804 -7.08514 973.917 0.869969 -63.8097 338.35 143.533 7.25804 -7.08514 910.107 -2 CAR 6
1636236148805730422 2021-11-06T23:02:28.805730 388.295 384.719 2.58315 9.36504 10926 0.538909 191.971 390.878 394.084 2.58315 9.36504 11117.9 2 CAR 44
1636236148805833923 2021-11-06T23:02:28.805834 148.201 81.5126 6.95397 2.81642 4171.32 0.793932 115.963 155.155 84.329 6.95397 2.81642 4287.28 2 CAR 189
1636236148805927317 2021-11-06T23:02:28.805927 226.218 445.968 1.91124 -1.10852 4398.5 0.997195 201.728 228.129 444.859 1.91124 -1.10852 4600.23 -2 CAR 446
1636236148806057623 2021-11-06T23:02:28.806057 459.129 239.47 2.51907 -7.67936 11908 0.0762693 343.35 461.649 231.791 2.51907 -7.67936 12251.3 -2 CAR 479
1636236148806095917 2021-11-06T23:02:28.806096 630.724 57.7185 11.2286 -20.1064 7107.47 0.490719 337.152 641.952 37.612 11.2286 -20.1064 7444.62 -2 CAR 557
1636236148806207663 2021-11-06T23:02:28.806207 517.221 74.4491 1.43867 4.36312 5185.43 0.782461 219.047 518.659 78.8122 1.43867 4.36312 5404.48 2 CAR 605
1636236148806314972 2021-11-06T23:02:28.806315 229.275 333.137 0.29883 -7.95644 14835 0.515453 921.095 229.574 325.181 0.29883 -7.95644 15756 -2 CAR 654
1636236148806373642 2021-11-06T23:02:28.806373 595.463 38.7409 1.80634 2.46267 984.521 1.37038 51.1632 597.269 41.2036 1.80634 2.46267 1035.68 2 CAR 661
1636236148806465439 2021-11-06T23:02:28.806465 371.369 471.355 3.03997 -0.253855 792.721 2.26638 66.5852 374.409 471.101 3.03997 -0.253855 859.306 -2 CAR 872
1636236148806560362 2021-11-06T23:02:28.806560 328.832 466.263 2.91571 -1.08278 771.89 1.47126 50.578 331.748 465.18 2.91571 -1.08278 822.468 -2 CAR 873
1636236148806656032 2021-11-06T23:02:28.806656 282.644 468.032 2.72949 -1.16903 453.402 1.05206 52.4467 285.373 466.863 2.72949 -1.16903 505.848 -2 CAR 883
1636236148806721088 2021-11-06T23:02:28.806721 608.101 444.068 -5.76148 -4.45419 569.829 0.685969 -43.5159 602.34 439.614 -5.76148 -4.45419 526.314 -2 CAR 893
1636236148842086675 2021-11-06T23:02:28.842089 264.409 182.293 3.77562 -10.8248 6333.59 0.666375 172.993 268.185 171.468 3.77562 -10.8248 6506.59 -2 CAR 2
